WORD	PHONETICS
amusement	əmjuzmənt
malleable	mæliəbəl
speaker	spikər
matrimonial	mætrəmoʊniəl
cleanliness	klɛnlinəs
whisk	wɪsk
combine	kəmbaɪn
cause	kɔz
fertilization	fɜrtəlaɪzeɪʃən
elongate	ilɔŋgeɪt
main	meɪn
unattached	ʌnətætʃt
casement	keɪsmənt
groundless	graʊndləs
slogan	sloʊgən
adjust	əʤʌst
cooler	kulər
corrector	kərɛktər
ablative	æblətɪv
throne	θroʊn
underwent	ʌndərwɛnt
sagamore	sægəmɔr
nonagerian	nɒnəʤɛəriən
recast	rikæst
incongruent	ɪnkɒŋgruənt
ornateness	ɔrneɪtnəs
topic	tɒpɪk
garnishment	gɑrnɪʃmənt
curvilinear	kɜrvɪlɪniər
snort	snɔrt
profoundity	prəfaʊndɪti
tool	tul
armhole	ɑrmhoʊl
airily	ɛrəli
dare	dɛr
triceps	traɪsɛps
poll	poʊl
traceable	treɪsəbəl
physiology	fɪziɒləʤi
cog	kɒg
obstruct	əbstrʌkt
foreclosure	fɔrkloʊʒər
superiority	supɪriɔrəti
overrule	oʊvərul
parsonage	pɑrsənɪʤ
smoker	smoʊkər
intersection	ɪntərsɛkʃən
refuse	rɪfjuz
anomaly	ənɒməli
chairman	tʃɛrmən
liberate	lɪbəreɪt
coyote	kaɪoʊti
vitta	vitə
shirk	ʃɜrk
leopard	lɛpərd
wallow	wɑloʊ
platform	plætfɔrm
adolescence	ædəlɛsəns
stadium	steɪdiəm
incometency	ɪnkɑmpətənsi
conspirator	kənspɪrətər
diffusion	dɪfjuʒən
cheroot	ʃəruːt
milk	mɪlk
pronoun	proʊnaʊn
liquidation	lɪkwɪdeɪʃən
ankle	æŋkəl
incipient	ɪnsɪpiənt
shareholder	ʃɛrholdər
painful	peɪnfəl
academically	ækədɛmɪkəli
recapitulation	rikəpɪtʃəleɪʃən
awning	ɔnɪŋ
psalmody	sɑmədi
powerful	paʊərfəl
pervious	pɜrviəs
fatuous	fætʃuəs
jolly	dʒɑli
wheelbarrow	wilbæroʊ
bestowal	bɪstoʊəl
strident	straɪdənt
dawdle	dɔdəl
indorsement	ɪndɔrsmənt
fuel	fjuəl
decorate	dɛkəreɪt
milliner	mɪlənər
shorthand	ʃɔrthænd
bravery	breɪvəri
uncurbed	ʌnkɜrbd
laurel	lɔrəl
flatter	flætər
wrangle	ræŋgəl
stigma	stɪgmə
liquation	lɪkweɪʃən
inquisitive	ɪnkwɪzɪtɪv
wanderer	wɑndərər
panacea	pænəsiə
confederacy	kənfɛdərəsi
disseminate	dɪsɛmɪneɪt
republish	ripʌblɪʃ
promote	prəmoʊt
aster	æstər
atom	ætəm
shoe	ʃu
impersonate	ɪmpɜrsəneɪt
ornamental	ɔrnəmɛntəl
peripatetic	pɛrɪpətɛtɪk
infirm	ɪnfɜrm
concentration	kɑnsəntreɪʃən
peradventure	pɛrədvɛntʃər
warbler	wɔrblər
laconic	ləkɑnɪk
tentacle	tɛntəkəl
viscount	vaɪkaʊnt
parentless	pɛrəntləs
sect	sɛkt
quotable	kwoʊtəbəl
unavoidable	ʌnəvɔɪdəbəl
receptive	rɪsɛptɪv
rascality	ræskæləti
oarless	ɔrləs
masterly	mæstərli
counterfeiter	kaʊntərfɪtər
canoe	kənu
godspeed	gɑdspid
subtract	səbtrækt
made	meɪd
whirl	wɜrl
dapple	dæpəl
congenial	kəndʒiniəl
vocative	vɑkətɪv
beard	bɪrd
blithe	blaɪð
serve	sɜrv
torpidity	tɔrpɪdəti
verse	vɜrs
sender	sɛndər
harem	hærəm
draft	dræft
hang	hæŋ
fog	fɑg
fob	fɑb
circumspection	sɜrkəmspɛkʃən
unheard	ʌnhɜrd
hardihood	hɑrdihʊd
nutrition	nutriʃən
poesy	poʊəsi
picnic	pɪknɪk
oneness	wʌnəs
commiseration	kəmɪzəreɪʃən
retain	rɪteɪn
cavil	kævəl
tournament	tɔrnəmənt
ungular	ʌŋgjulər
asset	æsɛt
craziness	kreɪzinəs
sectional	sɛkʃənəl
vulcanization	vʌlkənaɪzeɪʃən
hydrate	haɪdreɪt
dough	doʊ
antler	æntlər
platter	plætər
title	taɪtəl
bump	bʌmp
likelihood	laɪklihʊd
constrain	kənstreɪn
rotate	roʊteɪt
antepaschal	æntipæskəl
inordinate	ɪnɔrdənət
cloister	klɔɪstər
capacitate	kəpæsɪteɪt
thousandth	θaʊzəndθ
courier	kʊriər
pastor	pæstər
descendant	dɪsɛndənt
sympathize	sɪmpəθaɪz
reverend	rɛvərənd
intemperance	ɪntɛmpərəns
disgrace	dɪsgreɪs
geese	gis
confinement	kənfaɪnmənt
duplicity	dupləsəti
miniature	mɪniətʃər
barograph	bærəgræf
careless	kɛrləs
abyss	əbɪs
disown	dɪsoʊn
dissolve	dɪzɒlv
whom	hum
turnkey	tɜrnki
honorary	ɒnərɛri
collection	kəlɛkʃən
defy	dɪfaɪ
grape	greɪp
devout	dɪvaʊt
displace	dɪspleɪs
cumbersome	kʌmbərsəm
lapidary	læpɪdɛri
suavity	swævəti
senate	sɛnət
grateful	greɪtfəl
prosecutor	prɒsɪkjutər
protect	prətɛkt
echo	ɛkoʊ
quarantine	kwɔrəntin
untrustworthy	ʌntrʌstwɜrði
flaxen	flæksən
superlative	sʊpɜrlətɪv
fusillade	fjuzəlɑd
nihilist	naɪəlɪst
silkiness	sɪlkinəs
microscopic	maɪkrəskɑpɪk
beautify	bjutəfaɪ
religionist	rɪlɪdʒənɪst
cunningly	kʌnɪŋli
astringent	əstrɪndʒənt
gaseous	gæsiəs
affability	æfəbɪləti
rapid	ræpɪd
commander	kəmændər
manipulative	mənɪpjələtɪv
blade	bleɪd
would	wʊd
soap	soʊp
trapeze	trəpiz
reveal	rɪvil
hold	hoʊld
hideous	hɪdiəs
attar	ætər
woebegone	woʊbɪgɔn
compeer	kɑmpɪr
commercialism	kəmɜrʃəlɪzəm
torpedo	tɔrpidoʊ
compendium	kəmpɛndiəm
jocularity	dʒɑkjəlærəti
glorious	glɔriəs
unanimity	junənɪməti
foreword	fɔrwɜrd
drag	dræg
grasp	græsp
tonsillitis	tɑnsəlaɪtəs
quadrille	kwədrɪl
ducal	dukəl
citation	saɪteɪʃən
claret	klærət
fascination	fæsəneɪʃən
elate	ɪleɪt
correctness	kərɛktnəs
clang	klæŋ
rig	rɪg
depreciate	dɪpriʃieɪt
uninjured	ʌnɪndʒərd
contestable	kəntɛstəbəl
overalls	oʊvəɹɔlz
venial	viniəl
instantaneous	ɪnstənteɪniəs
contrition	kəntɹɪʃən
obnoxious	əbnɑkʃəs
acidulous	əsɪdʒələs
continuation	kəntɪnjueɪʃən
candelabra	kændəlɑbɹə
rain	ɹeɪn
lambrequin	læmbɹəkɪn
digress	daɪgɹɛs
grim	gɹɪm
conciliative	kənsɪliətɪv
lubrication	lubɹɪkeɪʃən
bugle	bjugəl
disturb	dɪstɜɹb
watchdog	wɑtʃdɔg
clothes	kloʊðz
mantle	mæntəl
anticipant	æntɪsɪpənt
boundless	baʊndləs
crochet	kɹoʊʃeɪ
vagary	veɪgəɹi
fervent	fɜɹvənt
splash	splæʃ
beauteous	bjutiəs
delivery	dɪlɪvəɹi
weld	wɛld
contemporaneous	kəntɛmpəɹeɪniəs
tenant	tɛnənt
ranch	ɹæntʃ
mexican	mɛksɪkən
angelical	ændʒɛlɪkəl
onrush	ɑnɹʌʃ
wealthy	wɛlθi
courtship	kɔɹtʃɪp
lacky	læki
mince	mɪns
pernicious	pəɹnɪʃəs
joyous	dʒɔɪəs
crew	kɹu
supine	supаɪn
determine	dɪtɜɹmɪn
sanitarium	sænɪtɛɹiəm
avarice	ævəɹɪs
tail	teɪl
disparage	dɪspæɹɪdʒ
neophyte	niəfaɪt
prohibitory	pɹoʊhɪbɪtɔɹi
craftiness	kræftinəs
huge	hjudʒ
refrigeration	rɪfrɪdʒəreɪʃən
tragicalness	trædʒɪkəlnəs
hoarseness	hɔrsnəs
nail	neɪl
traditionalistic	trədɪʃənəlɪstɪk
swollen	swoʊlən
moralist	mɔrəlɪst
pert	pɜrt
promulgate	prɑməlgeɪt
revision	rɪvɪʒən
apostolic	æpəstɑlɪk
adequate	ædɪkwət
mother	mʌðər
cheeringly	tʃɪrɪŋli
claimant	kleɪmənt
burlesque	bərlesk
pulmonary	pʊlməneri
victim	vɪktɪm
tacit	tæsɪt
crib	krɪb
perceptory	pərseptəri
unharmed	ʌnhɑrmd
disarrange	dɪsəreɪndʒ
song	sɔŋ
congestion	kəndʒestʃən
omniscient	ɑmnɪsiənt
receivable	rɪsivəbəl
pagoda	pəgoʊdə
macadamization	məkædəmaɪzeɪʃən
honey	hʌni
notification	noʊtɪfɪkeɪʃən
peruser	pəruːzər
welcome	welkəm
across	əkrɔs
compress	kəmpres
malign	məlaɪn
bail	beɪl
distraction	dɪstrækʃən
birdlike	bɜrdlaɪk
resist	rɪzɪst
varicose	værɪkoʊs
commemoration	kəmeməreɪʃən
impressive	ɪmpresɪv
incognizable	ɪnkɑgnaɪzəbəl
contravene	kɑntrəvin
allay	əleɪ
vertebral	vɜrtəbrəl
renounce	rɪnaʊns
reprove	riprəuv
inventor	ɪnvɛntər
mercurial	mərkjʊəriəl
chirograph	kaɪrəgræf
dump	dʌmp
bosom	bʊzəm
nag	næg
amputate	æmpjuteɪt
absolution	æbsəluʃən
importation	ɪmpɔrteɪʃən
horse	hɔrs
clown	klaʊn
inharmonious	ɪnhɑrmoʊniəs
butterfly	bʌtərflaɪ
divergent	daɪvɜrdʒənt
incorruptible	ɪnkərʌptəbəl
conventionalist	kənvɛnʃənəlɪst
prompt	prɑmpt
luncheon	lʌntʃən
hastiness	heɪstinəs
gastritis	gæstraɪtɪs
extraordinary	ɪkstrɔrdənɛri
utopian	jutoʊpiən
honesty	ɑnəsti
circumfuse	sɜrkəmfjuz
here	hɪr
vendee	vɛndi
inhume	ɪnhjum
requisite	rɛkwəzɪt
peerage	pɪrɪdʒ
grammar	græmər
wield	wild
unquestionable	ʌnkwɛstʃənəbəl
thwack	θwæk
impeachment	ɪmpitʃmənt
contradict	kɑntrədɪkt
launch	lɔntʃ
dig	dɪg
return	rɪtɜrn
venetian	vəniʃən
unpopular	ʌnpɑpjələr
possessor	pəzɛsər
botch	bɑtʃ
cantaloupe	kæntəlup
root	rut
hydrochloric	haɪdrəklɔrɪk
misprision	mɪsprɪʒən
telegraph	tɛləgræf
transfusion	trænzfjuʒən
definable	dɪfaɪnəbəl
corporate	kɔrpərət
hyena	haɪinə
intentional	ɪntɛnʃənəl
asiatic	eʒiætɪk
restrict	rɪstrɪkt
chatterer	tʃætərər
ejection	ɪdʒɛkʃən
effluent	ɛfluənt
accountable	əkaʊntəbəl
viridescence	vɪrɪdɛsəns
female	fimeɪl
tally	tæli
dignitary	dɪgnɪtɛri
assort	əsɔrt
irreparable	ɪrɛpərəbəl
taxpayer	tækspɛər
mercury	mɜrkjəri
impregnable	ɪmprɛgnəbəl
ornate	ɔrneɪt
fat	fæt
lucid	lusɪd
harshness	hɑrʃnəs
solemn	sɑləm
pulverization	pʌlvəraɪzeɪʃən
sultriness	sʌltrinəs
weapon	wɛpən
irritability	ɪrɪtəbɪlɪti
cataract	kætərækt
glacier	gleɪʃər
adjective	ædʒɪktɪv
anaemia	ənimiə
plate	pleɪt
insist	ɪnsɪst
suburban	səbɜrbən
thrower	θroʊər
brokerage	broʊkərɪdʒ
minus	maɪnəs
disperse	dɪspɜrs
bigotry	bɪgətri
bot	bɑt
armada	ɑrmeɪdə
ramification	ræmɪfɪkeɪʃən
wednesday	wɛnzdeɪ
melody	mɛlədi
solvent	sɑlvənt
capsize	kæpsaɪz
forgave	fɔrgeɪv
clasp	klæsp
veteran	vɛtərən
attorney	ətɜrni
mightiness	maɪtinəs
playful	pleɪfəl
impressible	ɪmprɛsəbəl
sanskirt	sænskɜrt
reposeful	rɪpoʊsfəl
antiquity	æntɪkwəti
nauseate	nɔzieɪt
asylum	əsaɪləm
really	rili
premise	prɛmɪs
chivalrous	ʃɪvəlrəs
affiliation	əfɪlieɪʃən
increasingly	ɪnkrisɪŋli
tremulousness	trɛmjələsnəs
demur	dɪmɜr
blase	blɑzeɪ
bumpkin	bʌmpkɪn
elatedly	ɪleɪtɪdli
relay	rileɪ
percentage	pərsɛntɪdʒ
nestle	nɛsəl
cupola	kjupələ
mien	min
bastinado	bæstɪneɪdoʊ
elide	ɪlaɪd
withstand	wɪðstænd
abusive	əbjusɪv
inceptive	ɪnsɛptɪv
cereal	sɪriəl
homage	ɑmɪdʒ
jot	dʒɑt
capitally	kæpɪtəli
transverse	trænzvɜrs
praiseworthy	preɪzwɜrði
pastime	pæstaɪm
transmigrate	trænzmaɪɡreɪt
agreeable	əɡriəbəl
skepticism	skɛptɪsɪzəm
refection	rɪfɛkʃən
fortification	fɔrtɪfɪkeɪʃən
participation	pɑrtɪsɪpeɪʃən
rank	ræŋk
paymaster	peɪmæstər
adieu	ədju
sylvan	sɪlvən
governable	ɡʌvərnəbəl
exploitation	ɛksplɔɪteɪʃən
shameful	ʃeɪmfəl
seared	sɪrd
outcry	aʊtkraɪ
cantor	kæntɔr
aunt	ænt
unrest	ʌnrɛst
proceed	prəsid
hinder	hɪndər
affright	əfraɪt
trousseau	trusəʊ
clavicle	klævɪkəl
earldom	ɜrldəm
silken	sɪlkən
prune	prun
pretend	prɪtɛnd
writhe	raɪð
sailor	seɪlər
crucify	krusɪfaɪ
trueness	trunəs
accompanist	əkʌmpənɪst
subeditor	sʌbɛdɪtər
solemnize	sɑləmnaɪz
objection	əbdʒɛkʃən
dice	daɪs
virtuality	vɜrtʃuæləti
irresolute	ɪrɛzəlut
phase	feɪz
teach	titʃ
solemnness	sɑləmnəs
favor	feɪvər
unenterprising	ʌnɛntərpraɪzɪŋ
solely	soʊlli
feel	fil
remorseless	rɪmɔrslɪs
interest	ɪntrɪst
come	kʌm
vowelize	vaʊəlaɪz
traversable	trəvɜrsəbəl
anthology	ænθɑlədʒi
clairvoyant	klɛrvɔɪənt
rebbinical	rəbɪnɪkəl
minimization	mɪnəməzeɪʃən
release	rɪlis
dissuasion	dɪsweɪʒən
dome	doʊm
obiesance	oʊbiəsəns
popularity	pɑpjəlærəti
constitutional	kɑnstətuʃənəl
forceful	fɔrsfəl
spectacle	spɛktəkəl
wince	wɪns
ammunition	æmjənɪʃən
filter	fɪltər
constellate	kɑnstəleɪt
apprehensibility	æpɹihɛnsəbɪləti
haunt	hɔnt
treaty	tɹiti
reinstatement	ɹiɪnsteɪtmənt
disappointment	dɪsəpɔɪntmənt
angularity	æŋgjələɹəti
diocese	daɪəsɪs
bovine	boʊvaɪn
depart	dɪpɑɹt
subequal	sʌbikwəl
regimen	ɹɛdʒəmən
infiltration	ɪnfɪltɹeɪʃən
homonymous	həmɑnəməs
civic	sɪvɪk
cordage	kɔɹdɪdʒ
imitate	ɪmɪteɪt
concoction	kənkɑkʃən
furthest	fɜɹðɪst
colonel	kɜɹnəl
hobby	hɑbi
pelvis	pɛlvɪs
shamefaced	ʃeɪmfeɪst
din	dɪn
protude	pɹoʊtud
impart	ɪmpɑɹt
mobility	moʊbɪləti
slipperiness	slɪpəɹinəs
disabuse	dɪsəbjuz
transient	tɹænziənt
pungent	pʌndʒənt
autobiographer	ɔtəbaɪɑgɹəfəɹ
bounty	baʊnti
nonessential	nɑnəsɛnʃəl
flow	floʊ
massacre	mæsəkəɹ
aurora	əɹɔɹə
opaque	oʊpeɪk
untroubled	ʌntɹʌbəld
texture	tɛkstʃəɹ
formal	fɔɹməl
scrawny	skɹɔni
vermiculla	vəɹmɪkjulə
electeometer	ɪlɛktɹɑmətəɹ
contract	kɑntɹækt
wag	wæg
farewell	fɛɹwɛl
inclose	ɪnkloʊz
filminess	fɪlminəs
rubber	ɹʌbəɹ
discontented	dɪskənˌtɛntɪd
tiny	taɪni
fear	fɪr
godfather	gɑdfɑðər
predatory	prɛdətɔri
confiscation	kɑnfɪskeɪʃən
high	haɪ
dancer	dænsər
behalf	bɪhæf
bore	bɔr
descension	dɪsɛnʃən
agree	əgri
dish	dɪʃ
altruistic	æltrʊɪstɪk
piston	pɪstən
fort	fɔrt
blaze	bleɪz
compulsion	kəmpʌlʃən
scrawl	skrɔl
ignorant	ɪgnərənt
plea	pli
vender	vɛndər
proclaim	proʊkleɪm
transform	trænsfɔrm
stricken	strɪkən
marvelous	mɑrvələs
fragrance	freɪgrəns
elision	ɪlɪʒən
forbade	fərbæd
fever	fivər
batch	bætʃ
senseless	sɛnslɪs
oppressive	əprɛsɪv
confessional	kənfɛʃənəl
survey	sərveɪ
parch	pɑrtʃ
discuss	dɪskʌs
hiatus	haɪeɪtəs
geranium	dʒəreɪniəm
surmount	sərmaʊnt
reader	ridər
typesetter	taɪpsɛtər
commandingly	kəmændɪŋli
prompter	prɑmptər
oculist	ɑkyəlɪst
divulge	daɪvʌldʒ
geniality	dʒiniælɪti
particle	pɑrtɪkəl
syllogism	sɪlədʒɪzəm
orderless	ɔrdərlɪs
colonization	kələnəzeɪʃən
consensual	kənsɛnʃuəl
indian	ɪndiən
superstitious	supərstɪʃəs
ferrule	fɛrul
effort	ɛfərt
consulship	kɑnsəlʃɪp
compilation	kɑmpəleɪʃən
pugilist	pjudʒəlɪst
check	tʃɛk
moisture	mɔɪstʃər
ravish	rævɪʃ
unlawful	ʌnlɔfəl
postdate	poʊstdeɪt
merciless	mərsɪləs
colonial	kəloʊniəl
rescue	rɛskju
mercenary	mərsənɛri
curd	kərd
autocratic	ɔtəkrætɪk
gelatin	dʒɛlətɪn
waken	weɪkən
refrigerator	rɪfrɪdʒəreɪtər
crape	kreɪp
unwitting	ʌnwɪtɪŋ
atrocity	ətrɑsəti
majestic	mədʒɛstɪk
genteel	dʒɛntil
cruiser	kruzər
ultraist	ʌltrəɪst
anticipate	æntɪsəpeɪt
socratic	səkrætɪk
frontispiece	frʌntɪspis
shrill	ʃrɪl
glum	glʌm
derivative	dərɪvətɪv
potent	poʊtənt
pillow	pɪloʊ
metaphysical	mɛtəfɪzɪkəl
preponderation	pripɑndəreɪʃən
sectarian	sɛktɛriən
vagrant	veɪgrənt
annotate	ænəteɪt
dissimulation	dɪsɪmjuleɪʃən
idiom	ɪdiəm
instrumentality	ɪnstrumɛntæləti
condescension	kɑndɪsɛnʃən
prediction	prɪdɪkʃən
concentric	kənsɛntrɪk
armchair	ɑrmtʃɛr
cutlery	kʌtləri
dray	dreɪ
clarify	klærɪfaɪ
loathe	loʊð
cognitive	kɑgnɪtɪv
pugnacious	pʌgneɪʃəs
decrepitate	dɪkrɛpɪteɪt
identification	aɪdɛntɪfɪkeɪʃən
tremulous	trɛmjələs
taskmaster	tæskmæstər
premises	prɛmɪsɪz
peep	pip
senior	sinjər
ejaculator	ɪdʒækjəleɪtər
ranchman	ræntʃmæn
circularity	sɜrkjəlærɪti
scent	sɛnt
spiritualist	spɪrɪtʃuəlɪst
gravitation	grævɪteɪʃən
promontory	prɑməntoʊri
facsimile	fæksɪmɪli
inculpate	ɪnkʌlpeɪt
deceitful	dɪsitfəl
stabber	stæbər
favorite	feɪvərɪt
coincide	koʊɪnsaɪd
cruelty	kruəlti
stopper	stɑpər
fractional	frækʃənəl
cheek	tʃik
percolator	pɜrkəleɪtər
firstclass	fɜrstklas
prolongation	proʊlɔŋgeɪʃən
semester	səmɛstər
hansom	hænsəm
indigo	ɪndɪgoʊ
impermanent	ɪmpɜrmənənt
consist	kənsɪst
friendship	frɛndʃɪp
tooth	tuθ
polite	pəlaɪt
crescendo	krəʃɛndoʊ
unprincipled	ʌnprɪnsəpəld
likable	laɪkəbəl
howsoever	haʊsoʊɛvər
bear	bɛr
permit	pərmɪt
saddled	sædəld
felicitation	fəlɪsɪteɪʃən
healthy	hɛlθi
dissolute	dɪsəlut
fortnight	fɔrtnait
delusion	dɪluʒən
vulcanize	vʌlkənaiz
ostensible	ɒstɛnsəbəl
system	sɪstəm
alumnus	əlʌmnəs
rouse	raʊz
harrow	hærəʊ
impress	ɪmprɛs
glory	glɔri
carder	kɑrdər
aforesaid	əfɔrsɛd
brim	brɪm
consistent	kənsɪstənt
bacon	beɪkən
phonology	fənaləʤi
inasmuch	ɪnəzmʌtʃ
noble	noʊbəl
probability	prɒbəbɪləti
commandership	kəmændərʃɪp
afraid	əfreɪd
invent	ɪnvɛnt
after	æftər
element	ɛləmənt
sprint	sprɪnt
mystify	mɪstəfaɪ
indue	ɪndu
disagreeable	dɪsəgriəbəl
edification	ɛdɪfɪkeɪʃən
circumventive	sərkəmvɛntɪv
malediction	mælədɪkʃən
naughtiness	nɔtinəs
learner	lɜrnər
doings	duɪŋz
hoe	hoʊ
curriculum	kərikjələm
credulous	krɛʤələs
begrudge	bɪgrʌʤ
consternation	kɒnstərneɪʃən
turkish	tɜrkɪʃ
cripple	krɪpəl
atelier	ætəljeɪ
strict	strɪkt
forger	fɔrʤər
stateliness	steɪtlinəs
address	ədrɛs
inexpediment	ɪnɛkspɛdɪmənt
rave	reɪv
carry	kæri
conciliate	kənˈsɪliˌeɪt
stutter	ˈstʌtər
hockey	ˈhɑki
dilution	daɪˈluʃən
malignant	məˈlɪɡnənt
hilarious	hɪˈlɛriəs
gradation	ɡrəˈdeɪʃən
faulty	ˈfɔlti
adriatic	ˌeɪdriˈætɪk
nonconformity	ˌnɑnkənˈfɔrməti
dilemma	dəˈlɛmə
defamation	ˌdɛfəˈmeɪʃən
does	dʌz
transept	ˈtrænsɛpt
inspector	ɪnˈspɛktər
chromate	ˈkroʊmeɪt
strike	straɪk
pensiveness	ˈpɛnsɪvnəs
volunteer	ˌvɑlənˈtɪr
mercurify	mərˈkjʊrəˌfaɪ
future	ˈfjutʃər
becomingly	bɪˈkʌmɪŋli
courtliness	ˈkɔrtlinəs
adjutant	ˈædʒətənt
incur	ɪnˈkɜr
vitrifacture	vɪˈtrɪfæktʃər
apposition	ˌæpəˈzɪʃən
shipyard	ˈʃɪpjɑrd
distinction	dɪˈstɪŋkʃən
inflate	ɪnˈfleɪt
graciousness	ˈɡreɪʃəsnəs
avalanche	ˈævəˌlæntʃ
affirmation	ˌæfərˈmeɪʃən
rancor	ˈræŋkər
effaceable	ɪˈfeɪsəbəl
perform	pərˈfɔrm
mart	mɑrt
precipitant	prɪˈsɪpɪtənt
gusset	ˈɡʌsɪt
proviso	prəˈvaɪzoʊ
collier	ˈkɑliər
knowlingly	ˈnoʊɪŋli
thickness	ˈθɪknəs
commerce	ˈkɑmərs
infinity	ɪnˈfɪnəti
extrication	ˌɛkstrɪˈkeɪʃən
bristle	ˈbrɪsəl
powder	ˈpaʊdər
aggressor	əˈɡrɛsər
habitable	ˈhæbɪtəbəl
catcher	kætʃər
selfsame	sɛlfsem
columnar	kəlʌmnər
irregularity	ɪrɛgjʊlærɪti
pumice	pʌmɪs
changeability	tʃendʒəbɪlɪti
hireling	haɪrlɪŋ
secrecy	sikrəsi
nemesis	nɛməsɪs
morsel	mɔrsəl
wax	wæks
wellknown	wɛlnoʊn
why	waɪ
whittle	wɪtəl
windward	wɪndwərd
fidget	fɪdʒɪt
tunnel	tʌnəl
random	rændəm
vocabulist	voʊkæbjʊlɪst
modifier	mɑdɪfaɪər
puissance	pjuɪsəns
pursuance	pərsuəns
attest	ətɛst
commemorate	kəmɛməret
lyncher	lɪntʃər
dispersion	dɪspɜrʒən
vizierate	vɪzɪəret
bound	baʊnd
argue	ɑrgju
eagle	igəl
secure	sɪkjʊr
croak	kroʊk
cabinet	kæbɪnɪt
greek	grik
horizontal	hɔrɪzɑntəl
convent	kɑnvɛnt
cardioid	kɑrdioɪd
repellent	rɪpɛlənt
bicycle	baɪsɪkəl
indecorum	ɪndɪkɔrəm
irritation	ɪrɪteʃən
bygone	baɪgɑn
dust	dʌst
conic	kɑnɪk
gale	gel
present	prɛzənt
viticulture	vɪtɪkʌltʃər
waybill	webɪl
sacrificer	sækrɪfaɪsər
shower	ʃaʊər
rectitude	rɛktɪtud
illegible	ɪlɛdʒəbl
postpone	poʊstpoʊn
descry	dɪskraɪ
divers	daɪvərz
invulnerable	ɪnvʌlnərəbl
carol	kærəl
furrow	fɜroʊ
reconnoiter	rikəˈnɔɪtər
actionable	ækʃənəbl
shark	ʃɑrk
insensibility	ɪnsɛnsəbɪləti
stateroom	steɪtrum
queen	kwin
nefarious	nəfɛəriəs
petrifaction	pɛtrəfækʃən
colligation	kɒləgeɪʃən
nonintervention	nɒnɪntərvɛnʃən
vapidity	vəpɪdəti
brain	breɪn
inveigle	ɪnveɪgl
monastical	mənæstɪkəl
subjacent	səbdʒeɪsənt
stickiness	stɪkinəs
gorge	gɔrdʒ
amphitheater	æmfəθiətər
troller	troʊlər
seine	seɪn
alcoholic	ælkəhɒlɪk
winter	wɪntər
fire	faɪər
subtility	səbtɪləti
arrangement	əreɪndʒmənt
robbery	rɒbəri
carafe	kəræf
desk	dɛsk
prolong	prəlɔŋ
whereupon	wɛərəpɒn
strategist	strætədʒɪst
tradition	trədɪʃən
mishap	mɪshæp
cadet	kədɛt
typify	tɪpəfaɪ
soninlaw	sʌnɪnlɔ
accommodate	əkɒmədeɪt
remedial	rɪmidiəl
breve	briv
blunder	blʌndər
editorial	ɛdətɔriəl
pose	poʊz
consensus	kənˌsɛnsəs
sprightliness	spraɪtlinəs
identity	aɪˌdɛntəti
aclair	əˌklɛr
latin	ˌlætɪn
psalm	sɑm
mutability	mjutəˌbɪləti
tractable	ˌtræktəbəl
volumeter	vɑˌljumətər
monstrous	ˌmɑnstrəs
annunciation	əˌnʌnsiˌeɪʃən
literal	ˌlɪtərəl
indulgent	ɪnˌdʌlʤənt
kimono	kɪˌmoʊnoʊ
germane	ʤərˌmeɪn
desuetude	ˌdɛswɪˌtud
advantage	ədˌvæntɪʤ
firstrate	fɜrstˌreɪt
immovable	ɪˌmuvəbəl
treacherous	ˌtrɛʧərəs
deservedly	dɪˌzɜrvɪdli
solidness	ˌsɑlɪdnəs
chafe	ʧeɪf
hatchet	ˌhæʧɪt
trunk	trʌŋk
autonomy	ɔˌtɑnəmi
masterliness	ˌmæstərlɪnəs
elective	ɪˌlɛktɪv
binocular	bɪˌnɑkjələr
colombier	kəˌlɑmbiˌeɪ
inbound	ˌɪnbaʊnd
somnambulation	sɑmˌnæmbjəˌleɪʃən
underhanded	ˌʌndərˌhændɪd
coupler	ˌkʌplər
hook	hʊk
inside	ɪnˌsaɪd
brutality	bruˌtæləti
hag	hæg
frost	frɔst
sanctify	ˌsæŋktɪˌfaɪ
symbolize	ˌsɪmbəˌlaɪz
wrote	roʊt
depredation	ˌdɛprəˌdeɪʃən
fascinate	ˌfæsɪˌneɪt
whiten	ˌwaɪtən
hereinafter	ˌhɪrɪnˌæftər
wade	weɪd
wayfare	ˌweɪfɛr
novelist	ˌnɑvəlɪst
respite	ˌrɛspɪt
recess	risɛs
counselor	kaʊnsələr
humble	hʌmbəl
whetstone	wɛtstoʊn
desolation	dɛsəleɪʃən
collation	kəleɪʃən
immobile	ɪmoʊbil
virulence	vɪrələns
triplication	trɪplɪkeɪʃən
acquisition	ækwɪzɪʃən
impulsive	ɪmpʌlsɪv
abberation	æbəreɪʃən
circumnavigable	sɜrkəmnævɪgəbəl
perpetuate	pərpɛtʃueɪt
countercharge	kaʊntərtʃɑrdʒ
leakage	likɪdʒ
cadency	keɪdənsi
daughterinlaw	dɔtərɪnlɔ
abandon	əbændən
collectanea	kɒlɛkteniə
churl	tʃɜrl
pomposity	pɑmpɑsəti
seamanship	simənʃɪp
untruth	ʌntruθ
buck	bʌk
annulment	ənʌlmənt
latency	leɪtənsi
verge	vɜrdʒ
herewith	hɪrwɪθ
alienate	eɪliəneɪt
mellowy	mɛloʊi
urn	ɜrn
icecream	aɪskrim
